lng,lat,height,type
103.9201422,31.29309767,1633.965,0
103.9201422,31.29281989,1640.891,0
103.9201422,31.29254211,1647.477,0
103.9201422,31.29226433,1665.866,0
103.9201422,31.29198656,1685.944,0
103.9201422,31.29170878,1706.378,0
103.9201422,31.291431,1724.366,0
103.9201422,31.29115322,1741.467,0
103.9201422,31.29087544,1758.491,0
103.9201422,31.29059767,1766.183,0
103.9201422,31.29031989,1772.227,0
103.9201422,31.29004211,1778.255,0
103.9201422,31.28976433,1781.713,0
103.9201422,31.28948656,1784.713,0
103.9201422,31.28920878,1787.713,0
103.9201422,31.288931,1794.541,0
103.9201422,31.28865322,1802.467,0
103.9201422,31.28837544,1810.053,0
103.9201422,31.28809767,1823.877,0
103.9201422,31.28781989,1837.981,0
103.9201422,31.28754211,1852.781,0
103.9201422,31.28726433,1871.168,0
103.9201422,31.28698656,1890.582,0
103.9201422,31.28670878,1909.656,0
103.9201422,31.286431,1920.586,0
103.9201422,31.28615322,1930.053,0
103.9201422,31.28587544,1939.538,0
103.9201422,31.28559767,1941.41,0
103.9201422,31.28531989,1941.943,0
103.9201422,31.28504211,1942.893,0
103.9201422,31.28476433,2899.385,0
103.9201422,31.28448656,3764.27,0
103.9201422,31.28420878,3838.937,0
103.9201422,31.283931,3794.345,0
103.9201422,31.28365322,4147.83,0
103.9201422,31.28337544,3907.452,0
103.9201422,31.28309767,3728.87,0
103.9201422,31.28281989,3546.904,0
103.9201422,31.28254211,3338.858,0
103.9201422,31.28226433,3165.122,0
103.9201422,31.28198656,2908.154,0
103.9201422,31.28170878,2680.655,0
103.9201422,31.281431,2557.191,0
103.9201422,31.28115322,2185.165,0
103.9201422,31.28087544,1723.621,0
103.9201422,31.28059767,1650.34,0
103.9201422,31.28031989,1646.932,0
103.9201422,31.28004211,1644.22,0
103.9201422,31.27976433,1651.447,0
103.9201422,31.27948656,1660.858,0
103.9201422,31.27920878,1669.911,0
103.9201422,31.278931,1675.1,0
103.9201422,31.27865322,1679.198,0
103.9201422,31.27837544,1683.636,0
103.9201422,31.27809767,1677.988,0
103.9201422,31.27781989,1670.524,0
103.9201422,31.27754211,1662.625,0
103.9201422,31.27726433,1646.579,0
103.9201422,31.27698656,1629.94,0
103.9201422,31.27670878,1612.603,0
103.9201422,31.276431,1593.418,0
103.9201422,31.27615322,1573.496,0
103.9201422,31.27587544,1553.93,0
103.9201422,31.27559767,1542.078,0
103.9201422,31.27531989,1531.57,0
103.9201422,31.27504211,1520.644,0
103.9201422,31.27476433,1511.34,0
103.9201422,31.27448656,1501.906,0
103.9201422,31.27420878,1492.828,0
103.9201422,31.273931,1488.07,0
103.9201422,31.27365322,1484.07,0
103.9201422,31.27337544,1480.07,0
103.9201422,31.27309767,1471.828,0
103.9201422,31.27281989,1462.808,0
103.9201422,31.27254211,1453.804,0
103.9201422,31.27226433,1440.997,0
103.9201422,31.27198656,1427.923,0
103.9201422,31.27170878,1414.509,0
103.9201422,31.271431,1403.132,0
103.9201422,31.27115322,1392.152,0
103.9201422,31.27087544,1381.156,0
103.9201422,31.27059767,1373.135,0
103.9201422,31.27031989,1365.627,0
103.9201422,31.27004211,1358.135,0
103.9201422,31.26976433,1349.778,0
103.9201422,31.26948656,1341.287,0
103.9201422,31.26920878,1333.213,0
103.9201422,31.268931,1322.668,0
103.9201422,31.26865322,1311.668,0
103.9201422,31.26837544,1300.668,0
103.9201422,31.26809767,1290.516,0
103.9201422,31.26781989,1280.516,0
103.9201422,31.26754211,1270.516,0
103.9201422,31.26726433,1260.95,0
103.9201422,31.26698656,1251.876,0
103.9201422,31.26670878,1242.462,0
103.9201422,31.266431,1235.954,0
103.9201422,31.26615322,1229.13,0
103.9201422,31.26587544,1223.002,0
103.9201422,31.26559767,1223.793,0
103.9201422,31.26531989,1226.227,0
103.9201422,31.26504211,1228.305,0
103.9201422,31.26476433,1242.142,0
103.9201422,31.26448656,1258.508,0
103.9201422,31.26420878,1274.534,0
103.9201422,31.263931,1284.194,0
103.9201422,31.26365322,1293.578,0
103.9201422,31.26337544,1302.266,0
103.9201422,31.26309767,1315.438,0
103.9201422,31.26281989,1329.417,0
103.9201422,31.26254211,1342.979,0
103.9201422,31.26226433,1354.377,0
103.9201422,31.26198656,1364.966,0
103.9201422,31.26170878,1375.913,0
103.9201422,31.261431,1378.867,0
103.9201422,31.26115322,1380.358,0
103.9201422,31.26087544,1381.867,0
103.9201422,31.26059767,1382.096,0
103.9201422,31.26031989,1381.682,0
103.9201422,31.26004211,1382.042,0
103.9201422,31.25976433,1384.251,0
103.9201422,31.25948656,1387.612,0
103.9201422,31.25920878,1390.71,0
103.9201422,31.258931,1394.541,0
103.9201422,31.25865322,1398.103,0
103.9201422,31.25837544,1402.005,0
103.9201422,31.25809767,1417.031,0
103.9201422,31.25781989,1434.445,0
103.9201422,31.25754211,1451.953,0
103.9201422,31.25726433,1468.596,0
103.9201422,31.25698656,1484.67,0
103.9201422,31.25670878,1501.084,0
103.9201422,31.256431,1506.129,0
103.9201422,31.25615322,1509.15,0
103.9201422,31.25587544,1512.153,0
103.9201422,31.25559767,1503.71,0
103.9201422,31.25531989,1493.656,0
103.9201422,31.25504211,1483.68,0
103.9201422,31.25476433,1479.188,0
103.9201422,31.25448656,1476.111,0
103.9201422,31.25420878,1472.676,0
103.9201422,31.253931,1471.275,0
103.9201422,31.25365322,1469.837,0
103.9201422,31.25337544,1468.739,0
103.9201422,31.25309767,1457.969,0
103.9201422,31.25281989,1445.891,0
103.9201422,31.25254211,1433.457,0
103.9201422,31.25226433,1424.773,0
103.9201422,31.25198656,1417.621,0
103.9201422,31.25170878,1410.207,0
103.9201422,31.251431,1400.154,0
103.9201422,31.25115322,1389.662,0
103.9201422,31.25087544,1379.588,0
103.9201422,31.25059767,1363.649,0
103.9201422,31.25031989,1347.498,0
103.9201422,31.25004211,1330.649,0
103.9201422,31.24976433,1308.559,0
103.9201422,31.24948656,1285.973,0
103.9201422,31.24920878,1263.481,0
103.9201422,31.248931,1248.608,0
103.9201422,31.24865322,1235.531,0
103.9201422,31.24837544,1222.531,0
103.9201422,31.24809767,1211.228,0
103.9201422,31.24781989,1200.248,0
103.9201422,31.24754211,1189.252,0
103.9201422,31.24726433,1188.846,0
103.9201422,31.24698656,1190.334,0
103.9201422,31.24670878,1191.822,0
103.9201422,31.246431,1184.826,0
103.9201422,31.24615322,1176.335,0
103.92042,31.336431,1436.156,0
103.92042,31.33615322,1428.692,0
103.92042,31.33587544,1420.793,0
103.92042,31.33559767,1413.686,0
103.92042,31.33531989,1406.714,0
103.92042,31.33504211,1399.738,0
103.92042,31.33476433,1394.438,0
103.92042,31.33448656,1389.438,0
103.92042,31.33420878,1384.438,0
103.92042,31.333931,1381.135,0
103.92042,31.33365322,1377.721,0
103.92042,31.33337544,1374.647,0
103.92042,31.33309767,1374.606,0
103.92042,31.33281989,1374.68,0
103.92042,31.33254211,1375.094,0
103.92042,31.33226433,1381.521,0
103.92042,31.33198656,1389.423,0
103.92042,31.33170878,1397.399,0
103.92042,31.331431,1406.678,0
103.92042,31.33115322,1416.21,0
103.92042,31.33087544,1425.726,0
103.92042,31.33059767,1419.967,0
103.92042,31.33031989,1411.479,0
103.92042,31.33004211,1402.991,0
103.92042,31.32976433,1394.937,0
103.92042,31.32948656,1386.527,0
103.92042,31.32920878,1378.473,0
103.92042,31.328931,1378.506,0
103.92042,31.32865322,1380.384,0
103.92042,31.32837544,1381.922,0
103.92042,31.32809767,1375.771,0
103.92042,31.32781989,1368.279,0
103.92042,31.32754211,1360.791,0
103.92042,31.32726433,1355.394,0
103.92042,31.32698656,1350.37,0
103.92042,31.32670878,1345.366,0
103.92042,31.326431,1339.083,0
103.92042,31.32615322,1333.006,0
103.92042,31.32587544,1326.571,0
103.92042,31.32559767,1322.211,0
103.92042,31.32531989,1319.083,0
103.92042,31.32504211,1315.259,0
103.92042,31.32476433,1316.767,0
103.92042,31.32448656,1319.669,0
103.92042,31.32420878,1322.231,0
103.92042,31.323931,1319.608,0
103.92042,31.32365322,1316.92,0
103.92042,31.32337544,1313.536,0
103.92042,31.32309767,1299.84,0
103.92042,31.32281989,1284.762,0
103.92042,31.32254211,1269.762,0
103.92042,31.32226433,1253.52,0
103.92042,31.32198656,1237.904,0
103.92042,31.32170878,1221.592,0
103.92042,31.321431,1210.198,0
103.92042,31.32115322,1199.71,0
103.92042,31.32087544,1188.788,0
103.92042,31.32059767,1178.616,0
103.92042,31.32031989,1168.178,0
103.92042,31.32004211,1158.08,0
103.92042,31.31976433,1147.642,0
103.92042,31.31948656,1136.716,0
103.92042,31.31920878,1126.15,0
103.92042,31.318931,1124.085,-1
103.92042,31.31865322,1124.373,0
103.92042,31.31837544,1123.965,0
103.92042,31.31809767,1132.819,0
103.92042,31.31781989,1143.334,0
103.92042,31.31754211,1153.846,0
103.92042,31.31726433,1163.096,0
103.92042,31.31698656,1172.534,0
103.92042,31.31670878,1181.632,0
103.92042,31.316431,1186.353,0
103.92042,31.31615322,1190.305,0
103.92042,31.31587544,1194.691,0
103.92042,31.31559767,1207.68,0
103.92042,31.31531989,1222.192,0
103.92042,31.31504211,1236.724,0
103.92042,31.31476433,1257.572,0
103.92042,31.31448656,1279.134,0
103.92042,31.31420878,1301.036,0
103.92042,31.313931,1301.409,0
103.92042,31.31365322,1297.9,0
103.92042,31.31337544,1293.974,0
103.92042,31.31309767,1293.823,0
103.92042,31.31281989,1294.773,0
103.92042,31.31254211,1295.383,0
103.92042,31.31226433,1299.686,0
103.92042,31.31198656,1304.662,0
103.92042,31.31170878,1309.658,0
103.92042,31.311431,1304.457,0
103.92042,31.31115322,1297.453,0
103.92042,31.31087544,1290.867,0
103.92042,31.31059767,1290.314,0
103.92042,31.31031989,1290.806,0
103.92042,31.31004211,1291.314,0
103.92042,31.30976433,1297.351,0
103.92042,31.30948656,1304.355,0
103.92042,31.30920878,1311.375,0
103.92042,31.308931,1312.854,0
103.92042,31.30865322,1313.342,0
103.92042,31.30837544,1313.83,0
103.92042,31.30809767,1309.248,0
103.92042,31.30781989,1304.608,0
103.92042,31.30754211,1299.272,0
103.92042,31.30726433,1292.481,0
103.92042,31.30698656,1285.891,0
103.92042,31.30670878,1278.945,0
103.92042,31.306431,1273.224,0
103.92042,31.30615322,1267.736,0
103.92042,31.30587544,1262.228,0
103.92042,31.30559767,1274.573,0
103.92042,31.30531989,1290.088,0
103.92042,31.30504211,1305.6,0
103.92042,31.30476433,1316.83,0
103.92042,31.30448656,1327.314,0
103.92042,31.30420878,1337.782,0
103.92042,31.303931,1352.942,0
103.92042,31.30365322,1368.508,0
103.92042,31.30337544,1384.43,0
103.92042,31.30309767,1389.836,0
103.92042,31.30281989,1393.782,0
103.92042,31.30254211,1397.786,0
103.92042,31.30226433,1413.684,0
103.92042,31.30198656,1431.273,0
103.92042,31.30170878,1448.785,0
103.92042,31.301431,1471.822,0
103.92042,31.30115322,1495.846,0
103.92042,31.30087544,1519.436,0
103.92042,31.30059767,1536.988,0
103.92042,31.30031989,1553.89,0
103.92042,31.30004211,1570.452,0
103.92042,31.29976433,1582.284,0
103.92042,31.29948656,1593.305,0
103.92042,31.29920878,1604.743,0
103.92042,31.298931,1617.517,0
103.92042,31.29865322,1630.517,0
103.92042,31.29837544,1643.952,0
103.92042,31.29809767,1667.19,0
103.92042,31.29781989,1692.166,0
103.92042,31.29754211,1717.162,0
103.92042,31.29726433,1737.9,0
103.92042,31.29698656,1758.31,0
103.92042,31.29670878,1778.798,0
103.92042,31.296431,1777.662,0
103.92042,31.29615322,1772.662,0
103.92042,31.29587544,1767.228,0
103.92042,31.29559767,1751.99,0
103.92042,31.29531989,1734.579,0
103.92042,31.29504211,1717.526,0
103.92042,31.29476433,1703.488,0
103.92042,31.29448656,1690.411,0
103.92042,31.29420878,1676.997,0
103.92042,31.293931,1660.095,0
103.92042,31.29365322,1643.017,0
103.92042,31.29337544,1625.583,0
103.92042,31.29309767,1629.301,0
103.92042,31.29281989,1636.813,0
103.92042,31.29254211,1643.891,0
103.92042,31.29226433,1663.203,0
103.92042,31.29198656,1684.301,0
103.92042,31.29170878,1705.739,0
103.92042,31.291431,1725.554,0
103.92042,31.29115322,1745.086,0
103.92042,31.29087544,1764.622,0
103.92042,31.29059767,1774.392,0
103.92042,31.29031989,1783.264,0
103.92042,31.29004211,1791.44,0
103.92042,31.28976433,1795.636,0
103.92042,31.28948656,1798.713,0
103.92042,31.28920878,1801.713,0
103.92042,31.288931,1809.39,0
103.92042,31.28865322,1817.902,0
103.92042,31.28837544,1826.414,0
103.92042,31.28809767,1836.561,0
103.92042,31.28781989,1847.022,0
103.92042,31.28754211,1857.465,0
103.92042,31.28726433,1875.168,0
103.92042,31.28698656,1893.733,0
103.92042,31.28670878,1912.656,0
103.92042,31.286431,1922.303,0
103.92042,31.28615322,1929.865,0
103.92042,31.28587544,1937.332,0
103.92042,31.28559767,1940.616,0
103.92042,31.28531989,1943.566,0
103.92042,31.28504211,1946.59,0
103.92042,31.28476433,2916.077,0
103.92042,31.28448656,3607.15,0
103.92042,31.28420878,3770.181,0
103.92042,31.283931,3792.088,0
103.92042,31.28365322,4276.641,0
103.92042,31.28337544,4031.611,0
103.92042,31.28309767,3698.85,0
103.92042,31.28281989,3490.32,0
103.92042,31.28254211,3299.809,0
103.92042,31.28226433,3144.799,0
103.92042,31.28198656,2895.478,0
103.92042,31.28170878,2628.192,0
103.92042,31.281431,2415.902,0
103.92042,31.28115322,2098.849,0
103.92042,31.28087544,1713.702,0
103.92042,31.28059767,1647.176,0
103.92042,31.28031989,1638.69,0
103.92042,31.28004211,1630.544,0
103.92042,31.27976433,1635.673,0
103.92042,31.27948656,1643.575,0
103.92042,31.27920878,1651.137,0
103.92042,31.278931,1657.383,0
103.92042,31.27865322,1662.972,0
103.92042,31.27837544,1668.919,0
103.92042,31.27809767,1665.61,0
103.92042,31.27781989,1660.634,0
103.92042,31.27754211,1655.679,0
103.92042,31.27726433,1640.94,0
103.92042,31.27698656,1624.431,0
103.92042,31.27670878,1607.94,0
103.92042,31.276431,1589.755,0
103.92042,31.27615322,1570.853,0
103.92042,31.27587544,1552.291,0
103.92042,31.27559767,1540.57,0
103.92042,31.27531989,1529.644,0
103.92042,31.27504211,1519.078,0
103.92042,31.27476433,1509.418,0
103.92042,31.27448656,1499.492,0
103.92042,31.27420878,1489.906,0
103.92042,31.273931,1485.07,0
103.92042,31.27365322,1481.07,0
103.92042,31.27337544,1477.07,0
103.92042,31.27309767,1468.394,0
103.92042,31.27281989,1458.468,0
103.92042,31.27254211,1448.882,0
103.92042,31.27226433,1436.411,0
103.92042,31.27198656,1423.845,0
103.92042,31.27170878,1410.923,0
103.92042,31.271431,1400.488,0
103.92042,31.27115322,1390.492,0
103.92042,31.27087544,1380.078,0
103.92042,31.27059767,1372.549,0
103.92042,31.27031989,1365.135,0
103.92042,31.27004211,1357.627,0
103.92042,31.26976433,1349.287,0
103.92042,31.26948656,1341.213,0
103.92042,31.26920878,1332.778,0
103.92042,31.268931,1322.59,0
103.92042,31.26865322,1311.668,0
103.92042,31.26837544,1301.102,0
103.92042,31.26809767,1290.594,0
103.92042,31.26781989,1280.516,0
103.92042,31.26754211,1270.516,0
103.92042,31.26726433,1261.799,0
103.92042,31.26698656,1253.311,0
103.92042,31.26670878,1244.823,0
103.92042,31.266431,1239.728,0
103.92042,31.26615322,1235.261,0
103.92042,31.26587544,1230.776,0
103.92042,31.26559767,1232.227,0
103.92042,31.26531989,1235.153,0
103.92042,31.26504211,1237.739,0
103.92042,31.26476433,1247.826,0
103.92042,31.26448656,1259.7,0
103.92042,31.26420878,1271.218,0
103.92042,31.263931,1283.174,0
103.92042,31.26365322,1295.201,0
103.92042,31.26337544,1307.245,0
103.92042,31.26309767,1320.081,0
103.92042,31.26281989,1332.643,0
103.92042,31.26254211,1345.131,0
103.92042,31.26226433,1357.639,0
103.92042,31.26198656,1370.172,0
103.92042,31.26170878,1382.687,0
103.92042,31.261431,1386.281,0
103.92042,31.26115322,1387.867,0
103.92042,31.26087544,1389.793,0
103.92042,31.26059767,1390.53,0
103.92042,31.26031989,1391.042,0
103.92042,31.26004211,1391.534,0
103.92042,31.25976433,1395.456,0
103.92042,31.25948656,1399.972,0
103.92042,31.25920878,1404.484,0
103.92042,31.258931,1406.844,0
103.92042,31.25865322,1408.82,0
103.92042,31.25837544,1410.796,0
103.92042,31.25809767,1425.953,0
103.92042,31.25781989,1443.031,0
103.92042,31.25754211,1460.445,0
103.92042,31.25726433,1476.67,0
103.92042,31.25698656,1492.67,0
103.92042,31.25670878,1508.67,0
103.92042,31.256431,1513.641,0
103.92042,31.25615322,1517.49,0
103.92042,31.25587544,1520.641,0
103.92042,31.25559767,1513.915,0
103.92042,31.25531989,1505.431,0
103.92042,31.25504211,1496.943,0
103.92042,31.25476433,1492.262,0
103.92042,31.25448656,1488.676,0
103.92042,31.25420878,1484.75,0
103.92042,31.253931,1482.013,0
103.92042,31.25365322,1479.066,0
103.92042,31.25337544,1476.477,0
103.92042,31.25309767,1464.632,0
103.92042,31.25281989,1451.534,0
103.92042,31.25254211,1438.096,0
103.92042,31.25226433,1429.695,0
103.92042,31.25198656,1422.621,0
103.92042,31.25170878,1415.621,0
103.92042,31.251431,1405.662,0
103.92042,31.25115322,1395.588,0
103.92042,31.25087544,1385.154,0
103.92042,31.25059767,1369.572,0
103.92042,31.25031989,1353.063,0
103.92042,31.25004211,1336.572,0
103.92042,31.24976433,1314.559,0
103.92042,31.24948656,1291.559,0
103.92042,31.24920878,1268.973,0
103.92042,31.248931,1254.117,0
103.92042,31.24865322,1240.608,0
103.92042,31.24837544,1227.531,0
103.92042,31.24809767,1216.662,0
103.92042,31.24781989,1206.588,0
103.92042,31.24754211,1196.608,0
103.92042,31.24726433,1195.076,0
103.92042,31.24698656,1195.486,0
103.92042,31.24670878,1195.54,0
103.92042,31.246431,1188.335,0
103.92042,31.24615322,1180.261,0
103.9206978,31.336431,1437.778,0
103.9206978,31.33615322,1433.237,0
103.9206978,31.33587544,1427.924,0
103.9206978,31.33559767,1423.723,0
103.9206978,31.33531989,1418.898,0
103.9206978,31.33504211,1414.357,0
103.9206978,31.33476433,1409.438,0
103.9206978,31.33448656,1404.438,0
103.9206978,31.33420878,1399.438,0
103.9206978,31.333931,1396.135,0
103.9206978,31.33365322,1393.569,0
103.9206978,31.33337544,1390.647,0
103.9206978,31.33309767,1390.192,0
103.9206978,31.33281989,1389.758,0
103.9206978,31.33254211,1389.68,0
103.9206978,31.33226433,1394.75,0
103.9206978,31.33198656,1401.16,0
103.9206978,31.33170878,1407.214,0
103.9206978,31.331431,1417.038,0
103.9206978,31.33115322,1428.399,0
103.9206978,31.33087544,1439.062,0
103.9206978,31.33059767,1434.303,0
103.9206978,31.33031989,1427.25,0
103.9206978,31.33004211,1419.839,0
103.9206978,31.32976433,1413.2,0
103.9206978,31.32948656,1406.732,0
103.9206978,31.32920878,1400.248,0
103.9206978,31.328931,1397.526,0
103.9206978,31.32865322,1395.913,0
103.9206978,31.32837544,1393.943,0
103.9206978,31.32809767,1387.279,0
103.9206978,31.32781989,1380.205,0
103.9206978,31.32754211,1373.205,0
103.9206978,31.32726433,1366.619,0
103.9206978,31.32698656,1360.107,0
103.9206978,31.32670878,1354.009,0
103.9206978,31.326431,1347.157,0
103.9206978,31.32615322,1341.006,0
103.9206978,31.32587544,1334.157,0
103.9206978,31.32559767,1331.42,0
103.9206978,31.32531989,1329.423,0
103.9206978,31.32504211,1327.444,0
103.9206978,31.32476433,1328.406,0
103.9206978,31.32448656,1330.329,0
103.9206978,31.32420878,1331.894,0
103.9206978,31.323931,1326.575,0
103.9206978,31.32365322,1320.019,0
103.9206978,31.32337544,1313.479,0
103.9206978,31.32309767,1299.348,0
103.9206978,31.32281989,1283.84,0
103.9206978,31.32254211,1268.762,0
103.9206978,31.32226433,1255.065,0
103.9206978,31.32198656,1242.45,0
103.9206978,31.32170878,1229.137,0
103.9206978,31.321431,1219.046,0
103.9206978,31.32115322,1209.124,0
103.9206978,31.32087544,1199.144,0
103.9206978,31.32059767,1187.431,0
103.9206978,31.32031989,1174.972,0
103.9206978,31.32004211,1162.871,0
103.9206978,31.31976433,1151.716,0
103.9206978,31.31948656,1141.15,0
103.9206978,31.31920878,1130.642,0
103.9206978,31.318931,1124.765,-1
103.9206978,31.31865322,1120.131,-1
103.9206978,31.31837544,1115.157,0
103.9206978,31.31809767,1125.007,0
103.9206978,31.31781989,1136.671,0
103.9206978,31.31754211,1148.617,0
103.9206978,31.31726433,1159.793,0
103.9206978,31.31698656,1170.382,0
103.9206978,31.31670878,1181.329,0
103.9206978,31.316431,1182.959,0
103.9206978,31.31615322,1183.346,0
103.9206978,31.31587544,1183.789,0
103.9206978,31.31559767,1197.451,0
103.9206978,31.31531989,1213.475,0
103.9206978,31.31504211,1229.913,0
103.9206978,31.31476433,1249.798,0
103.9206978,31.31448656,1270.286,0
103.9206978,31.31420878,1290.774,0
103.9206978,31.313931,1290.9,0
103.9206978,31.31365322,1286.974,0
103.9206978,31.31337544,1282.974,0
103.9206978,31.31309767,1284.934,0
103.9206978,31.31281989,1288.392,0
103.9206978,31.31254211,1291.494,0
103.9206978,31.31226433,1294.911,0
103.9206978,31.31198656,1298.399,0
103.9206978,31.31170878,1302.301,0
103.9206978,31.311431,1296.117,0
103.9206978,31.31115322,1288.531,0
103.9206978,31.31087544,1281.019,0
103.9206978,31.31059767,1280.728,0
103.9206978,31.31031989,1281.314,0
103.9206978,31.31004211,1282.24,0
103.9206978,31.30976433,1289.614,0
103.9206978,31.30948656,1297.277,0
103.9206978,31.30920878,1305.638,0
103.9206978,31.308931,1306.928,0
103.9206978,31.30865322,1306.494,0
103.9206978,31.30837544,1306.416,0
103.9206978,31.30809767,1302.608,0
103.9206978,31.30781989,1298.1,0
103.9206978,31.30754211,1293.608,0
103.9206978,31.30726433,1285.706,0
103.9206978,31.30698656,1277.608,0
103.9206978,31.30670878,1269.17,0
103.9206978,31.306431,1263.638,0
103.9206978,31.30615322,1259.072,0
103.9206978,31.30587544,1253.736,0
103.9206978,31.30559767,1267.761,0
103.9206978,31.30531989,1284.425,0
103.9206978,31.30504211,1301.371,0
103.9206978,31.30476433,1310.719,0
103.9206978,31.30448656,1319.109,0
103.9206978,31.30420878,1327.159,0
103.9206978,31.303931,1341.508,0
103.9206978,31.30365322,1357.016,0
103.9206978,31.30337544,1372.508,0
103.9206978,31.30309767,1379.118,0
103.9206978,31.30281989,1384.122,0
103.9206978,31.30254211,1389.142,0
103.9206978,31.30226433,1406.458,0
103.9206978,31.30198656,1425.122,0
103.9206978,31.30170878,1444.068,0
103.9206978,31.301431,1468.596,0
103.9206978,31.30115322,1494.543,0
103.9206978,31.30087544,1519.718,0
103.9206978,31.30059767,1536.218,0
103.9206978,31.30031989,1551.194,0
103.9206978,31.30004211,1566.17,0
103.9206978,31.29976433,1578.641,0
103.9206978,31.29948656,1591.079,0
103.9206978,31.29920878,1603.591,0
103.9206978,31.298931,1616.517,0
103.9206978,31.29865322,1629.952,0
103.9206978,31.29837544,1643.443,0
103.9206978,31.29809767,1665.415,0
103.9206978,31.29781989,1688.903,0
103.9206978,31.29754211,1712.805,0
103.9206978,31.29726433,1732.56,0
103.9206978,31.29698656,1751.539,0
103.9206978,31.29670878,1770.95,0
103.9206978,31.296431,1769.662,0
103.9206978,31.29615322,1764.228,0
103.9206978,31.29587544,1758.736,0
103.9206978,31.29559767,1744.764,0
103.9206978,31.29531989,1728.428,0
103.9206978,31.29504211,1712.788,0
103.9206978,31.29476433,1698.997,0
103.9206978,31.29448656,1685.488,0
103.9206978,31.29420878,1672.411,0
103.9206978,31.293931,1655.169,0
103.9206978,31.29365322,1638.017,0
103.9206978,31.29337544,1620.169,0
103.9206978,31.29309767,1624.227,0
103.9206978,31.29281989,1632.662,0
103.9206978,31.29254211,1640.325,0
103.9206978,31.29226433,1660.563,0
103.9206978,31.29198656,1682.641,0
103.9206978,31.29170878,1705.075,0
103.9206978,31.291431,1726.759,0
103.9206978,31.29115322,1748.709,0
103.9206978,31.29087544,1770.733,0
103.9206978,31.29059767,1783.011,0
103.9206978,31.29031989,1793.961,0
103.9206978,31.29004211,1804.571,0
103.9206978,31.28976433,1809.127,0
103.9206978,31.28948656,1812.636,0
103.9206978,31.28920878,1815.713,0
103.9206978,31.288931,1824.238,0
103.9206978,31.28865322,1833.316,0
103.9206978,31.28837544,1842.75,0
103.9206978,31.28809767,1849.242,0
103.9206978,31.28781989,1856.042,0
103.9206978,31.28754211,1862.146,0
103.9206978,31.28726433,1878.733,0
103.9206978,31.28698656,1897.242,0
103.9206978,31.28670878,1915.733,0
103.9206978,31.286431,1923.606,0
103.9206978,31.28615322,1929.582,0
103.9206978,31.28587544,1935.144,0
103.9206978,31.28559767,1940.238,0
103.9206978,31.28531989,1945.262,0
103.9206978,31.28504211,1950.286,0
103.9206978,31.28476433,2894.964,0
103.9206978,31.28448656,3555.487,0
103.9206978,31.28420878,3694.653,0
103.9206978,31.283931,3731.413,0
103.9206978,31.28365322,4064.892,0
103.9206978,31.28337544,3892.123,0
103.9206978,31.28309767,3595.283,0
103.9206978,31.28281989,3455.46,0
103.9206978,31.28254211,3252.201,0
103.9206978,31.28226433,3076.492,0
103.9206978,31.28198656,2800.926,0
103.9206978,31.28170878,2541.655,0
103.9206978,31.281431,2253.665,0
103.9206978,31.28115322,1888.469,0
103.9206978,31.28087544,1682.144,0
103.9206978,31.28059767,1644.008,0
103.9206978,31.28031989,1630.448,0
103.9206978,31.28004211,1616.888,0
103.9206978,31.27976433,1619.902,0
103.9206978,31.27948656,1626.312,0
103.9206978,31.27920878,1632.366,0
103.9206978,31.278931,1639.645,0
103.9206978,31.27865322,1646.743,0
103.9206978,31.27837544,1654.181,0
103.9206978,31.27809767,1653.229,0
103.9206978,31.27781989,1650.766,0
103.9206978,31.27754211,1648.716,0
103.9206978,31.27726433,1635.276,0
103.9206978,31.27698656,1618.94,0
103.9206978,31.27670878,1603.3,0
103.9206978,31.276431,1586.115,0
103.9206978,31.27615322,1568.193,0
103.9206978,31.27587544,1550.627,0
103.9206978,31.27559767,1538.644,0
103.9206978,31.27531989,1528.078,0
103.9206978,31.27504211,1517.57,0
103.9206978,31.27476433,1507.492,0
103.9206978,31.27448656,1497.058,0
103.9206978,31.27420878,1486.98,0
103.9206978,31.273931,1482.07,0
103.9206978,31.27365322,1478.07,0
103.9206978,31.27337544,1474.07,0
103.9206978,31.27309767,1464.546,0
103.9206978,31.27281989,1454.468,0
103.9206978,31.27254211,1444.034,0
103.9206978,31.27226433,1431.845,0
103.9206978,31.27198656,1419.771,0
103.9206978,31.27170878,1407.357,0
103.9206978,31.271431,1397.828,0
103.9206978,31.27115322,1388.414,0
103.9206978,31.27087544,1378.926,0
103.9206978,31.27059767,1371.549,0
103.9206978,31.27031989,1364.549,0
103.9206978,31.27004211,1357.135,0
103.9206978,31.26976433,1349.213,0
103.9206978,31.26948656,1340.778,0
103.9206978,31.26920878,1332.287,0
103.9206978,31.268931,1322.516,0
103.9206978,31.26865322,1311.668,0
103.9206978,31.26837544,1301.516,0
103.9206978,31.26809767,1291.102,0
103.9206978,31.26781989,1280.594,0
103.9206978,31.26754211,1270.516,0
103.9206978,31.26726433,1262.647,0
103.9206978,31.26698656,1254.725,0
103.9206978,31.26670878,1247.159,0
103.9206978,31.266431,1243.499,0
103.9206978,31.26615322,1241.372,0
103.9206978,31.26587544,1238.547,0
103.9206978,31.26559767,1240.641,0
103.9206978,31.26531989,1244.076,0
103.9206978,31.26504211,1247.153,0
103.9206978,31.26476433,1253.506,0
103.9206978,31.26448656,1260.872,0
103.9206978,31.26420878,1267.898,0
